"id";"nama_kecamatan";"nama_alt";"id_kab_kota";"id_provinsi";"id_negara";"inserted_at";"inserted_by";"updated_at";"updated_by"
"111303";"Rikit Gaib";"Rikit Gaib";"56408";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111304";"Terangun";"Terangun";"56408";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111305";"Pining";"Pining";"56408";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111306";"Blangpegayon";"Blangpegayon";"56408";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111307";"Puteri Betung";"Puteri Betung";"56408";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111308";"Dabun Gelang";"Dabun Gelang";"56408";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111309";"Blangjerango";"Blangjerango";"56408";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111310";"Teripe Jaya";"Teripe Jaya";"56408";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111311";"Pantan Cuaca";"Pantan Cuaca";"56408";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111401";"Teunom";"Teunom";"56310";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111402";"Krueng Sabee";"Krueng Sabee";"56310";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111403";"Setia Bhakti";"Setia Bhakti";"56310";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111404";"Sampoiniet";"Sampoiniet";"56310";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111405";"Jaya";"Jaya";"56310";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111406";"Panga";"Panga";"56310";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111407";"Indra Jaya";"Indra Jaya";"56310";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111408";"Darul Hikmah";"Darul Hikmah";"56310";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111409";"Pasie Raya";"Pasie Raya";"56310";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111501";"Kuala";"Kuala";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111502";"Seunagan";"Seunagan";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111503";"Seunagan Timur";"Seunagan Timur";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111504";"Beutong";"Beutong";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111505";"Darul Makmur";"Darul Makmur";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111506";"Suka Makmue";"Suka Makmue";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111507";"Kuala Pesisir";"Kuala Pesisir";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111508";"Tadu Raya";"Tadu Raya";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111509";"Tripa Makmur";"Tripa Makmur";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111510";"Beutong Ateuh Banggalang";"Beutong Ateuh Banggalang";"56552";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111601";"Manyak Payed";"Manyak Payed";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111602";"Bendahara";"Bendahara";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111603";"Karang Baru";"Karang Baru";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111604";"Seruway";"Seruway";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111605";"Kota Kualasinpang";"Kota Kualasinpang";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111606";"Kejuruan Muda";"Kejuruan Muda";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111607";"Tamiang Hulu";"Tamiang Hulu";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111608";"Rantau";"Rantau";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111609";"Banda Mulia";"Banda Mulia";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111610";"Bandar Pusaka";"Bandar Pusaka";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111611";"Tenggulun";"Tenggulun";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111612";"Sekerak";"Sekerak";"56313";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111701";"Pintu Rime Gayo";"Pintu Rime Gayo";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111702";"Permata";"Permata";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111703";"Syiah Utama";"Syiah Utama";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111704";"Bandar";"Bandar";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111705";"Bukit";"Bukit";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111706";"Wih Pesam";"Wih Pesam";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111707";"Timang gajah";"Timang gajah";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111708";"Bener Kelipah";"Bener Kelipah";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111709";"Mesidah";"Mesidah";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111710";"Gajah Putih";"Gajah Putih";"56353";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111801";"Meureudu";"Meureudu";"0";"0";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111802";"Ulim";"Ulim";"0";"0";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111803";"Jangka Buaya";"Jangka Buaya";"0";"0";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111804";"Bandar Dua";"Bandar Dua";"0";"0";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111805";"Meurah Dua";"Meurah Dua";"0";"0";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111806";"Bandar Baru";"Bandar Baru";"0";"0";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111807";"Panteraja";"Panteraja";"0";"0";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"111808";"Trienggadeng";"Trienggadeng";"0";"0";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117101";"Baiturrahman";"Baiturrahman";"56729";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117102";"Kuta Alam";"Kuta Alam";"56729";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117103";"Meuraxa";"Meuraxa";"56729";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117104";"Syiah Kuala";"Syiah Kuala";"56729";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117105";"Lueng Bata";"Lueng Bata";"56729";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117106";"Kuta Raja";"Kuta Raja";"56729";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117107";"Banda Raya";"Banda Raya";"56729";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117108";"Jaya Baru";"Jaya Baru";"56729";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117109";"Ulee Kareng";"Ulee Kareng";"56729";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117201";"Sukakarya";"Sukakarya";"56791";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117202";"Sukajaya";"Sukajaya";"56791";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117301";"Muara Dua";"Muara Dua";"56762";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117302";"Banda Sakti";"Banda Sakti";"56762";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117303";"Blang Mangat";"Blang Mangat";"56762";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117304";"Muara Satu";"Muara Satu";"56762";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117401";"Langsa Timur";"Langsa Timur";"56761";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117402";"Langsa Barat";"Langsa Barat";"56761";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117403";"Langsa Kota";"Langsa Kota";"56761";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117404";"Langsa Lama";"Langsa Lama";"56761";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117405";"Langsa Baro";"Langsa Baro";"56761";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117501";"Simpang Kiri";"Simpang Kiri";"56800";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117502";"Penanggalan";"Penanggalan";"56800";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117503";"Rundeng";"Rundeng";"56800";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117504";"Sultan Daulat";"Sultan Daulat";"56800";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"117505";"Longkib";"Longkib";"56800";"1822";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120101";"Barus";"Barus";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120102";"Sorkam";"Sorkam";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120103";"Pandan";"Pandan";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120104";"Pinangsori";"Pinangsori";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120105";"Manduamas";"Manduamas";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120106";"Kolang";"Kolang";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120107";"Tapian Nauli";"Tapian Nauli";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120108";"Sibabangun";"Sibabangun";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120109";"Sosor Gadong";"Sosor Gadong";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120110";"Sorkam Barat";"Sorkam Barat";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120111";"Sirandorung";"Sirandorung";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120112";"Andam Dewi";"Andam Dewi";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120113";"Sitahuis";"Sitahuis";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120114";"Tukka";"Tukka";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120115";"Badiri";"Badiri";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120116";"Pasaribu Tobing";"Pasaribu Tobing";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120117";"Barus Utara";"Barus Utara";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120118";"Suka Bangun";"Suka Bangun";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120119";"Lumut";"Lumut";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120120";"Sarudik";"Sarudik";"56671";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120201";"Tarutung";"Tarutung";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120202";"Siatas Barita";"Siatas Barita";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120203";"Adian Koting";"Adian Koting";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120204";"Sipoholon";"Sipoholon";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120205";"Pahae Julu";"Pahae Julu";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120206";"Pahae Jae";"Pahae Jae";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120207";"Simangumban";"Simangumban";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120208";"Purba Tua";"Purba Tua";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120209";"Siborong-Borong";"Siborong-Borong";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120210";"Pagaran";"Pagaran";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120211";"Parmonangan";"Parmonangan";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120212";"Sipahutar";"Sipahutar";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120213";"Pangaribuan";"Pangaribuan";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120214";"Garoga";"Garoga";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120215";"Muara";"Muara";"56672";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120301";"Angkola Barat";"Angkola Barat";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120302";"Batang Toru";"Batang Toru";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120303";"Angkola Timur";"Angkola Timur";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120304";"Sipirok";"Sipirok";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120305";"Saipar Dolok Hole";"Saipar Dolok Hole";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120306";"Angkola Selatan";"Angkola Selatan";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120307";"Batang Angkola";"Batang Angkola";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120314";"Arse";"Arse";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120320";"Marancar";"Marancar";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120321";"Sayur Matinggi";"Sayur Matinggi";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120322";"Aek Bilah";"Aek Bilah";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120329";"Muara Batang Toru";"Muara Batang Toru";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120330";"Tano Tombangan Angkola";"Tano Tombangan Angkola";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120331";"Angkola Sangkunur";"Angkola Sangkunur";"56670";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120405";"Hiliduho";"Hiliduho";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120406";"Gido";"Gido";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120410";"Idanogawo";"Idanogawo";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120411";"Bawolato";"Bawolato";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120420";"Hiliserangkai";"Hiliserangkai";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120421";"Botomuzoi";"Botomuzoi";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120427";"Ulugawo";"Ulugawo";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120428";"Ma'u";"Ma'u";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120429";"Somolo-molo";"Somolo-molo";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120435";"Sogae'adu";"Sogae'adu";"56559";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120501";"Bahorok";"Bahorok";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120502";"Salapian";"Salapian";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120503";"Kuala";"Kuala";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120504";"Sei Bingei";"Sei Bingei";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120505";"Binjai";"Binjai";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120506";"Selesai";"Selesai";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120507";"Stabat";"Stabat";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120508";"Wampu";"Wampu";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120509";"Secanggang";"Secanggang";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120510";"Hinai";"Hinai";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120511";"Tanjung Pura";"Tanjung Pura";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120512";"Padang Tualang";"Padang Tualang";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120513";"Gebang";"Gebang";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120514";"Babalan";"Babalan";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120515";"Pangkalan Susu";"Pangkalan Susu";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120516";"Besitang";"Besitang";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120517";"Sei Lepan";"Sei Lepan";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120518";"Brandan Barat";"Brandan Barat";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120519";"Batang Serangan";"Batang Serangan";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120520";"Sawit Seberang";"Sawit Seberang";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120521";"Sirapit";"Sirapit";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120522";"Kutambaru";"Kutambaru";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120523";"Pematang Jaya";"Pematang Jaya";"56489";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120601";"Kabanjahe";"Kabanjahe";"56442";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120602";"Berastagi";"Berastagi";"56442";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120603";"Barusjahe";"Barusjahe";"56442";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120604";"Tigapanah";"Tigapanah";"56442";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120605";"Merek";"Merek";"56442";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120606";"Munte";"Munte";"56442";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120607";"Juhar";"Juhar";"56442";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120608";"Tigabinanga";"Tigabinanga";"56442";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
"120609";"Laubaleng";"Laubaleng";"56442";"1792";"102";"2025-03-21 02:44:46";"System";"2025-03-21 02:44:46";"System"
